title,petitionId,signatureCount,signaturesNeeded,signatureProgress,url,created,deadline,description,isSignable,isPublic
"Block the proposed buyout and merger of Time Warner Cable by Comcast.","52fcedebcde5b80d2100000c",1904,98096,1.940955798401566,"https://petitions.whitehouse.gov/petition/block-proposed-buyout-and-merger-time-warner-cable-comcast/KHvv2Rfm",2014-02-13T16:12:57.000Z,2014-03-15T15:12:57.000Z,,false,true
"We request the Obama Administration and The UN to help the citizens of Venezuela and restore Human Rights to the people.","52fc59180efd31a34e000015",1976,98024,2.015832857259447,"https://petitions.whitehouse.gov/petition/we-request-obama-administration-and-un-help-citizens-venezuela-and-restore-human-rights-people/R8bfZPDZ",2014-02-13T05:42:51.000Z,2014-03-15T04:42:51.000Z,,false,true
"Save Polar Bears -- Prosecute the Knockout ""Game"" as Anti-White  Violence.","52fbe13200e5793d2d000006",665,99335,0.6694518548346504,"https://petitions.whitehouse.gov/petition/save-polar-bears-prosecute-knockout-game-anti-white-violence/XZSnCyqk",2014-03-01T05:11:20.000Z,2014-03-31T04:11:20.000Z,,false,true
"Take action against al sharpton to pay the millions he owes in income taxes to the internal revenue service","54c3579fadfd95c329000000",373,99627,0.3743964989410501,"https://petitions.whitehouse.gov/petition/take-action-against-al-sharpton-pay-millions-he-owes-income-taxes-internal-revenue-service/bjFh9T0p",2015-01-24T08:34:24.000Z,2015-02-23T08:34:24.000Z,,true,true
"Cancel its proposal to charge entrance fees along the entire Chesapeake &amp; Ohio National Historical Park","54c12a9cadfd956f14000004",342,99658,0.3431736538963254,"https://petitions.whitehouse.gov/petition/cancel-its-proposal-charge-entrance-fees-along-entire-chesapeake-ohio-national-historical-park/3QZ4dN9p",2015-01-22T16:53:02.000Z,2015-02-21T16:53:02.000Z,,true,true
"I petion the White House to Award Chris Kyle the Medal Of Honor for his ultimate sacrifice for our country.","54bf6412eab72aab27000000",1386,98614,1.405479952136613,"https://petitions.whitehouse.gov/petition/i-petion-white-house-award-chris-kyle-medal-honor-his-ultimate-sacrifice-our-country/YVRMwR73",2015-01-21T11:47:13.000Z,2015-02-20T11:47:13.000Z,,true,true
"Stop John McCain from abolishing the Jones Act by trying to slip an amendment into the Keystone Pipeline legislation.","54bc15d2704301e769000000",7598,92402,8.222765741001277,"https://petitions.whitehouse.gov/petition/stop-john-mccain-abolishing-jones-act-trying-slip-amendment-keystone-pipeline-legislation/XcXP9vNw",2015-01-18T20:32:51.000Z,2015-02-17T20:32:51.000Z,,true,true
"take action to stop the service of the pirate version of the game Kantai Collection which have their servers in the USA.","54b89c4e6ce61c9c44000000",2767,97233,2.845741672066068,"https://petitions.whitehouse.gov/petition/take-action-stop-service-pirate-version-game-kantai-collection-which-have-their-servers-usa/PcbsFnSF",2015-01-16T05:14:30.000Z,2015-02-15T05:14:30.000Z,,true,true
"Create a Federal Concealed Carry Permit for U.S. Military service members allowing carry on and off military facilities.","54b73d5e704301b36f000001",356,99644,0.3572718879209988,"https://petitions.whitehouse.gov/petition/create-federal-concealed-carry-permit-us-military-service-members-allowing-carry-and-military/fjz0Bsx7",2015-01-15T07:56:59.000Z,2015-02-14T07:56:59.000Z,,true,true
"Pardon Charly Wingate","54b4ec6fee140f1f2a000002",184,99816,0.1843391840987417,"https://petitions.whitehouse.gov/petition/pardon-charly-wingate/dYfwMwlv",2015-01-18T21:14:50.000Z,2015-02-17T21:14:50.000Z,,true,true
"Why don't we research more into vitamin therapy/injections?
They are a safe, effective and low cost treatment.","54b2d6842bcfa3b34d000000",168,99832,0.1682827149611347,"https://petitions.whitehouse.gov/petition/why-dont-we-research-more-vitamin-therapyinjections-they-are-safe-effective-and-low-cost-treatment/b9Jf2CkJ",2015-01-12T18:37:37.000Z,2015-02-11T18:37:37.000Z,,true,true
"Require FAA to re-examine its 65 Decibel (dBA) noise safety level and consider 55 dBA as a new standard for human health","54ac8f61eab72a426d000001",1042,98958,1.052971967905576,"https://petitions.whitehouse.gov/petition/require-faa-re-examine-its-65-decibel-dba-noise-safety-level-and-consider-55-dba-new-standard-human/2zGt1GN8",2015-01-07T01:52:48.000Z,2015-02-06T01:52:48.000Z,,true,true
"Nationally recognize February 7-14 as Congenital Heart Defect Awareness Week.","54aaf98eee140f8e73000000",12043,87957,13.69191764157486,"https://petitions.whitehouse.gov/petition/nationally-recognize-february-7-14-congenital-heart-defect-awareness-week/Lq612tQ0",2015-01-05T21:36:41.000Z,2015-02-04T21:36:41.000Z,,true,true
"Look into the terrible and despicable officiating of the Lions and Cowboys NFC Wildcard game that took place on 1/4/2015","54a9f1d7a9a0b19c19000000",320,99680,0.3210272873194221,"https://petitions.whitehouse.gov/petition/look-terrible-and-despicable-officiating-lions-and-cowboys-nfc-wildcard-game-took-place-142015/b2NqrqJN",2015-01-05T02:14:08.000Z,2015-02-04T02:14:08.000Z,,true,true
"Require Single Step Opt-Out on Every Individual Piece of Direct Mail","54a8711c6ce61ce63b000000",246,99754,0.2466066523648175,"https://petitions.whitehouse.gov/petition/require-single-step-opt-out-every-individual-piece-direct-mail/wyq86RzD",2015-01-03T23:08:02.000Z,2015-02-02T23:08:02.000Z,,true,true
"Urge the Social Security Administration to Add Crohnxs Disease &amp; Ulcerative Colitis to its Compassionate Allowance List","54a42a4500e5790f65000000",13278,86722,15.31099375014414,"https://petitions.whitehouse.gov/petition/urge-social-security-administration-add-crohn’s-disease-ulcerative-colitis-its-compassionate/hKmNg13f",2015-01-01T05:29:39.000Z,2015-01-31T05:29:39.000Z,,true,true
"amend H.R. 218 (a.k.a. LEOSA Act) to include Correctional Facility Staff across the United States.","54a3727e00e5798140000000",1450,98550,1.471334348046677,"https://petitions.whitehouse.gov/petition/amend-hr-218-aka-leosa-act-include-correctional-facility-staff-across-united-states/pnh793vH",2014-12-31T03:54:59.000Z,2015-01-30T03:54:59.000Z,,true,true
"Reform the SIV Program and Bring Interpreters Already Recommended by US Veterans to the USA! No Men Left Behind!","54a0aa5fadfd95c54b000000",279,99721,0.2797805878400738,"https://petitions.whitehouse.gov/petition/reform-siv-program-and-bring-interpreters-already-recommended-us-veterans-usa-no-men-left-behind/sRfKJV3L",2014-12-29T01:41:19.000Z,2015-01-28T01:41:19.000Z,,false,true
"Protect Civil Rights and End the Charter School Takeover of Public Education: Stop the corporate privatization movement.","549dd13eeab72a366b000000",302,99698,0.3029148027041666,"https://petitions.whitehouse.gov/petition/protect-civil-rights-and-end-charter-school-takeover-public-education-stop-corporate-privatization/xV0M5vXH",2014-12-26T21:42:11.000Z,2015-01-25T21:42:11.000Z,,false,true
"Negotiate with Congress to Fix language in Affordable Care Act to preserve subsidy for millions who may lose it.","549a1c14ee140f0b5e000000",254,99746,0.2546468028793135,"https://petitions.whitehouse.gov/petition/negotiate-congress-fix-language-affordable-care-act-preserve-subsidy-millions-who-may-lose-it/0PN2xZxk",2014-12-24T02:29:13.000Z,2015-01-23T02:29:13.000Z,,false,true
"designate Route 66 as an historic landmark.","5497622700e5797e08000000",461,99539,0.4631350525924511,"https://petitions.whitehouse.gov/petition/designate-route-66-historic-landmark/Hd2gzsBH",2014-12-22T00:19:46.000Z,2015-01-21T00:19:46.000Z,,false,true
"Petition to Grant Unconditional  Executive Clemency and Repatriation to Dr. Malachi Z. York","54961b932bcfa3800b000000",2466,97534,2.528349088522976,"https://petitions.whitehouse.gov/petition/petition-grant-unconditional-executive-clemency-and-repatriation-dr-malachi-z-york/VWR5cwNt",2014-12-21T01:25:00.000Z,2015-01-20T01:25:00.000Z,,false,true
"Remove the statement ""In God We Trust"" from all currency. This supports Christianity over other religions and Atheism.","54936c19ee140f6a1c000001",437,99563,0.4389180719745287,"https://petitions.whitehouse.gov/petition/remove-statement-god-we-trust-all-currency-supports-christianity-over-other-religions-and-atheism/3kk0Spbh",2014-12-19T00:23:58.000Z,2015-01-18T00:23:58.000Z,,false,true
"The changing of the law of bicycle riders on the road. Two teens were killed because of a bicyclist.","5491cd99a9a0b13945000000",215,99785,0.2154632459788546,"https://petitions.whitehouse.gov/petition/changing-law-bicycle-riders-road-two-teens-were-killed-because-bicyclist/xdBnWYjs",2014-12-17T18:48:38.000Z,2015-01-16T18:48:38.000Z,,false,true
"Mr. President Decline or Veto the Anabolic Steroid Act of 2014","548b7a796ce61cc866000000",3924,96076,4.084266622257379,"https://petitions.whitehouse.gov/petition/mr-president-decline-or-veto-anabolic-steroid-act-2014/LlfvJ9Vg",2014-12-12T23:49:57.000Z,2015-01-11T23:49:57.000Z,,false,true
"We petition Obama Administration to consider revoking the citizenship of Ms. Eun Mi Shin who is praising N. Korea now.","54887eaeeab72a7639000001",635,99365,0.6390580184169476,"https://petitions.whitehouse.gov/petition/we-petition-obama-administration-consider-revoking-citizenship-ms-eun-mi-shin-who-praising-n-korea/b1gb7hJK",2014-12-10T17:26:45.000Z,2015-01-09T17:26:45.000Z,,false,true
"Arrest Dick Cheney and George W. Bush for crimes against Humanity","54878177ee140fdd48000001",1905,98095,1.941995004842245,"https://petitions.whitehouse.gov/petition/arrest-dick-cheney-and-george-w-bush-crimes-against-humanity/wRVSl1y4",2014-12-09T23:18:33.000Z,2015-01-08T23:18:33.000Z,,false,true
"FIGHT-BACK AGAINST RISING HEALTHCARE COSTS AND COST-SHIFTING TO CURRENT RETIREES BY AT&amp;T AND OTHER FORMER EMPLOYERS!","5486a2a7a9a0b1cc1f000000",898,99102,0.9061371112591067,"https://petitions.whitehouse.gov/petition/fight-back-against-rising-healthcare-costs-and-cost-shifting-current-retirees-att-and-other-former/9GCXG8k7",2014-12-09T07:23:41.000Z,2015-01-08T07:23:41.000Z,,false,true
"Call on The Vietnam Government to Overturn the Wrongful Conviction of Nguyen Van Chuong &amp; Immediately Stop his Execution","5483cace6ce61c8754000001",416,99584,0.4177377892030848,"https://petitions.whitehouse.gov/petition/call-vietnam-government-overturn-wrongful-conviction-nguyen-van-chuong-immediately-stop-his/BHVthLWk",2014-12-07T04:06:48.000Z,2015-01-06T04:06:48.000Z,,false,true
"Stop America's testing of viruses in Africa and use free Ozone Gas to combat Ebola","54820579adfd958228000000",2195,97805,2.244261540821022,"https://petitions.whitehouse.gov/petition/stop-americas-testing-viruses-africa-and-use-free-ozone-gas-combat-ebola/lm1q2GH8",2014-12-05T20:03:14.000Z,2015-01-04T20:03:14.000Z,,false,true
"Stop Apache Land Grab","5480c1a900e579522b000000",104646,0,100,"https://petitions.whitehouse.gov/petition/stop-apache-land-grab/rnMfH0WL",2014-12-04T20:24:25.000Z,2015-01-03T20:24:25.000Z,,false,true
"Assign a board of trustees to take care of Puerto Rico Commonwealth fiscal administration","547f2262eab72aba02000000",304,99696,0.30492697801316,"https://petitions.whitehouse.gov/petition/assign-board-trustees-take-care-puerto-rico-commonwealth-fiscal-administration/CY7fGVxp",2014-12-03T15:07:25.000Z,2015-01-02T15:07:25.000Z,,false,true
"Executive Order to be issued to pass H.R. 40 / Commission to Study Reparation Proposals for African Americans Act","547be971eab72aee38000000",252,99748,0.2526366443437462,"https://petitions.whitehouse.gov/petition/executive-order-be-issued-pass-hr-40-commission-study-reparation-proposals-african-americans-act/55fXk1tL",2014-12-01T04:09:26.000Z,2014-12-31T04:09:26.000Z,,false,true
"Have the Justice Department bring a suit against the Ferguson Police Department and Prosecutor McCulloch","547882e56ce61c9a50000000",379,99621,0.3804418747051325,"https://petitions.whitehouse.gov/petition/have-justice-department-bring-suit-against-ferguson-police-department-and-prosecutor-mcculloch/HZb6rNZF",2014-11-28T14:22:29.000Z,2014-12-28T14:22:29.000Z,,false,true
"Green card for the legal immigrants who are living continuously in USA for more than 10 years","5475ff306ce61cb276000000",414,99586,0.4157210852931135,"https://petitions.whitehouse.gov/petition/green-card-legal-immigrants-who-are-living-continuously-usa-more-10-years/ghhCWSXG",2014-11-26T16:38:54.000Z,2014-12-26T16:38:54.000Z,,false,true
"legalize gay marriage on the federal level.","547564fa6ce61c1761000000",544,99456,0.546975546975547,"https://petitions.whitehouse.gov/petition/legalize-gay-marriage-federal-level/KXDLBzBm",2014-11-26T05:32:33.000Z,2014-12-26T05:32:33.000Z,,false,true
"Tax Obesity for a Better America","5474bac9adfd95276f000002",198,99802,0.1983928177792028,"https://petitions.whitehouse.gov/petition/tax-obesity-better-america/wK7zTkQ2",2014-11-25T17:49:48.000Z,2014-12-25T17:49:48.000Z,,false,true
"Amend the Controlled Substances Act to exclude Industrial Hemp from the definition of ""marihuana.""","5473ca9500e5798050000001",1607,98393,1.633246267519031,"https://petitions.whitehouse.gov/petition/amend-controlled-substances-act-exclude-industrial-hemp-definition-marihuana/p7yqVBsd",2014-11-25T00:32:25.000Z,2014-12-25T00:32:25.000Z,,false,true
"Recognize Gastroparesis as a Disability and Create Funding for Research &amp; Study","5470c5ff2bcfa3fc31000000",2182,97818,2.230673291214296,"https://petitions.whitehouse.gov/petition/recognize-gastroparesis-disability-and-create-funding-research-study/D7VmYVWT",2014-11-22T17:29:27.000Z,2014-12-22T17:29:27.000Z,,false,true
"Stop White genocide in South Africa","546df9b5ee140ffc63000001",315,99685,0.3159953854642123,"https://petitions.whitehouse.gov/petition/stop-white-genocide-south-africa/9GsdLM2z",2014-11-20T14:28:32.000Z,2014-12-20T14:28:32.000Z,,false,true
"Autism treatment","546babe6eab72a322c000002",291,99709,0.2918492814088999,"https://petitions.whitehouse.gov/petition/autism-treatment/s2JDMw42",2014-11-18T20:41:16.000Z,2014-12-18T20:41:16.000Z,,false,true
"Set the goal of sending humans to orbit Mars by the year 2031.","546abde1a9a0b15e0c000002",167,99833,0.1672793565253974,"https://petitions.whitehouse.gov/petition/set-goal-sending-humans-orbit-mars-year-2031/yR72scx3",2014-12-07T18:28:47.000Z,2015-01-06T18:28:47.000Z,,false,true
"Explain to the American people: ""A path to citizenship"" = White Genocide","5467bc3aadfd954544000002",183,99817,0.1833355039722692,"https://petitions.whitehouse.gov/petition/explain-american-people-path-citizenship-white-genocide/8LCQjkhr",2014-11-28T05:46:17.000Z,2014-12-28T05:46:17.000Z,,false,true
"Make Endometriosis a legally recognized disability.","54661b2ceab72a9c18000001",418,99582,0.4197545741198208,"https://petitions.whitehouse.gov/petition/make-endometriosis-legally-recognized-disability/BK10jHnH",2014-11-14T15:19:31.000Z,2014-12-14T15:19:31.000Z,,false,true
"Teach White children what to say when an ANTI-WHITE calls them  ""racist,"" ""hater,"" ""white supremacist,"" ""ignorant,"" etc.","54643ba82bcfa30951000000",178,99822,0.1783174049808659,"https://petitions.whitehouse.gov/petition/teach-white-children-what-say-when-anti-white-calls-them-racist-hater-white-supremacist-ignorant-etc/SDLvnDGw",2014-11-28T06:01:04.000Z,2014-12-28T06:01:04.000Z,,false,true
"establish a ""Sourced In"" tag for apparel brands sold in the US to disclose the origins of the full product supply chain.","5462b39a6ce61cd244000001",280,99720,0.2807862013638187,"https://petitions.whitehouse.gov/petition/establish-sourced-tag-apparel-brands-sold-us-disclose-origins-full-product-supply-chain/kWRyTPsR",2014-11-12T13:04:55.000Z,2014-12-12T13:04:55.000Z,,false,true
"Help return Matty the dog to Spc.Brent Grommet who served  &amp; had the sole right to adopt his military working dog Matty.","545fe3716ce61c9f65000001",1146,98854,1.159285410807858,"https://petitions.whitehouse.gov/petition/help-return-matty-dog-spcbrent-grommet-who-served-had-sole-right-adopt-his-military-working-dog/TG2t8qy3",2014-11-09T22:31:21.000Z,2014-12-09T22:31:21.000Z,,false,true
"Make Sure The Holidays Come on Time By Unblocking West Coast Port Congestion.","545cc11e7043011617000000",4134,95866,4.312269209104374,"https://petitions.whitehouse.gov/petition/make-sure-holidays-come-time-unblocking-west-coast-port-congestion/xqx8GKM3",2014-11-07T12:58:31.000Z,2014-12-07T12:58:31.000Z,,false,true
"Stop the Common Core Curriculum in our nation's schools!!!","5459b93f2bcfa32613000005",1056,98944,1.067270375161708,"https://petitions.whitehouse.gov/petition/stop-common-core-curriculum-our-nations-schools/zKFK12bN",2014-11-05T05:47:26.000Z,2014-12-05T05:47:26.000Z,,false,true
"Pay Restitution to US Victims Families From Fees Collected From DREAMers","5456fc2b00e579546f000003",541,99459,0.543942730170221,"https://petitions.whitehouse.gov/petition/pay-restitution-us-victims-families-fees-collected-dreamers/0QtxnKQy",2014-11-03T04:02:09.000Z,2014-12-03T04:02:09.000Z,,false,true
